id,filename,category,subcategory,speaker_id,source,source_url,license,license_verified,duration_seconds,sample_rate,channels,bit_depth,original_format,processed_format,preservation_priority,split,notes
MB_CRIT_MOVEMENT_049,movement_049.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.61,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_050,movement_050.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_051,movement_051.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.30,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_052,movement_052.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_053,movement_053.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.81,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_054,movement_054.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_055,movement_055.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.68,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_056,movement_056.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.93,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_057,movement_057.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.28,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_058,movement_058.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.12,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_059,movement_059.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.54,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_060,movement_060.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.74,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_061,movement_061.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.66,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_062,movement_062.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.96,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_063,movement_063.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.04,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_064,movement_064.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_065,movement_065.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.65,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_066,movement_066.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.64,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_067,movement_067.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.53,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_068,movement_068.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.28,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_069,movement_069.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.54,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_070,movement_070.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.44,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_071,movement_071.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.56,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_072,movement_072.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.26,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_073,movement_073.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_074,movement_074.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.31,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_075,movement_075.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.56,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_076,movement_076.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.37,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_077,movement_077.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_078,movement_078.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_079,movement_079.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.54,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_080,movement_080.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.84,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_081,movement_081.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.78,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_082,movement_082.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.84,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_083,movement_083.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_084,movement_084.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.31,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_085,movement_085.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.17,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_086,movement_086.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_087,movement_087.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.28,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_088,movement_088.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.70,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_089,movement_089.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.49,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_090,movement_090.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_091,movement_091.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.46,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_092,movement_092.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.25,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_093,movement_093.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.66,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_094,movement_094.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.52,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_095,movement_095.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.87,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_096,movement_096.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_097,movement_097.wav,movement,Critical Movement,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.58,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_098,movement_098.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.13,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_099,movement_099.wav,movement,Critical Movement,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.61,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_MOVEMENT_100,movement_100.wav,movement,Critical Movement,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.27,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (movement)
MB_CRIT_ENVIRONMENTAL_CUES_001,environmental_cues_001.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.05,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_002,environmental_cues_002.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.91,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_003,environmental_cues_003.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.49,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_004,environmental_cues_004.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.25,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_005,environmental_cues_005.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.34,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_006,environmental_cues_006.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.44,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_007,environmental_cues_007.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.67,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_008,environmental_cues_008.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.67,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_009,environmental_cues_009.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.29,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_010,environmental_cues_010.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.95,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_011,environmental_cues_011.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.45,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_012,environmental_cues_012.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.60,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_013,environmental_cues_013.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.78,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_014,environmental_cues_014.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.81,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_015,environmental_cues_015.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.52,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_016,environmental_cues_016.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.95,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_017,environmental_cues_017.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.70,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_018,environmental_cues_018.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.41,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_019,environmental_cues_019.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.70,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_020,environmental_cues_020.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.16,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_021,environmental_cues_021.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.88,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_022,environmental_cues_022.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.99,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_023,environmental_cues_023.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.89,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_024,environmental_cues_024.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.78,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_025,environmental_cues_025.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.30,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_026,environmental_cues_026.wav,environmental_cues,Critical Environmental Cues,N/A,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.55,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_027,environmental_cues_027.wav,environmental_cues,Critical Environmental Cues,N/A,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.54,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (environmental_cues)
MB_CRIT_ENVIRONMENTAL_CUES_028,environmental_cues_028.wav,environmental_cues,Critical Environmental Cues,N/A,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.67,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (environmental_cues)
