id,filename,category,subcategory,source,source_url,license,license_verified,duration_seconds,sample_rate,channels,bit_depth,original_format,processed_format,recording_environment,distance_class,intensity_class,synthetic,split,notes
MB_SUPP_TRAFFIC_071,traffic_071.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.42,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_072,traffic_072.wav,traffic,Operational Traffic,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.22,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_073,traffic_073.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.52,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_074,traffic_074.wav,traffic,Operational Traffic,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.03,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_075,traffic_075.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_076,traffic_076.wav,traffic,Operational Traffic,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_077,traffic_077.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_078,traffic_078.wav,traffic,Operational Traffic,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.27,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,validation,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_079,traffic_079.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.93,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,test,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_080,traffic_080.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.88,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_081,traffic_081.wav,traffic,Operational Traffic,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.68,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_082,traffic_082.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.40,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_083,traffic_083.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.64,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_084,traffic_084.wav,traffic,Operational Traffic,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.36,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_085,traffic_085.wav,traffic,Operational Traffic,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.36,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_086,traffic_086.wav,traffic,Operational Traffic,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.94,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_087,traffic_087.wav,traffic,Operational Traffic,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.51,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_088,traffic_088.wav,traffic,Operational Traffic,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,validation,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_089,traffic_089.wav,traffic,Operational Traffic,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,test,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_090,traffic_090.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.08,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_091,traffic_091.wav,traffic,Operational Traffic,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_092,traffic_092.wav,traffic,Operational Traffic,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.67,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_093,traffic_093.wav,traffic,Operational Traffic,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_094,traffic_094.wav,traffic,Operational Traffic,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.60,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_095,traffic_095.wav,traffic,Operational Traffic,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.56,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_096,traffic_096.wav,traffic,Operational Traffic,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.09,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_097,traffic_097.wav,traffic,Operational Traffic,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_098,traffic_098.wav,traffic,Operational Traffic,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.74,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,validation,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_099,traffic_099.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,test,High-fidelity operational noise asset (traffic)
MB_SUPP_TRAFFIC_100,traffic_100.wav,traffic,Operational Traffic,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (traffic)
MB_SUPP_ELECTRICAL_001,electrical_001.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_002,electrical_002.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.58,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_003,electrical_003.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.35,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_004,electrical_004.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.94,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_005,electrical_005.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.16,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_006,electrical_006.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.30,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_007,electrical_007.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.78,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_008,electrical_008.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.52,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,validation,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_009,electrical_009.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.36,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,test,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_010,electrical_010.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.42,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_011,electrical_011.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.66,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_012,electrical_012.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.58,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_013,electrical_013.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.26,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_014,electrical_014.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.16,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_015,electrical_015.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.53,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_016,electrical_016.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.74,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_017,electrical_017.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.69,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_018,electrical_018.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.74,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,validation,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_019,electrical_019.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.98,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,test,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_020,electrical_020.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.41,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_021,electrical_021.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.19,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_022,electrical_022.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.15,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_023,electrical_023.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.46,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_024,electrical_024.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.62,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_025,electrical_025.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.23,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_026,electrical_026.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.09,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_027,electrical_027.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.68,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_028,electrical_028.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.52,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,validation,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_029,electrical_029.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.65,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,test,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_030,electrical_030.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.01,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_031,electrical_031.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.46,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_032,electrical_032.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.86,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_033,electrical_033.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_034,electrical_034.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.54,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_035,electrical_035.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_036,electrical_036.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.91,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_037,electrical_037.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_038,electrical_038.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.08,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,validation,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_039,electrical_039.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.66,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,test,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_040,electrical_040.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.70,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_041,electrical_041.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.36,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_042,electrical_042.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.89,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_043,electrical_043.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.14,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_044,electrical_044.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.30,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_045,electrical_045.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.89,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_046,electrical_046.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.75,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_047,electrical_047.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.32,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_048,electrical_048.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.60,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,validation,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_049,electrical_049.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.94,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,test,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_050,electrical_050.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.60,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,true,train,High-fidelity operational noise asset (electrical)
MB_SUPP_ELECTRICAL_051,electrical_051.wav,electrical,Operational Electrical,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.39,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,true,train,High-fidelity operational noise asset (electrical)
